gid_0,bws_score,gtd_score,drr_score,sev_score,rfr_score,w_awr_def_tot_cat
MEX,0.0,1.2165925,3.63536614451751,2.3422216206420376,1.79597442824,1.0
BRA,0.0,1.52247,2.43023420483402,1.8354749294370896,0.518649862358,1.0
BEL,5.0,1.153746,2.82109908398646,1.996227054564086,3.00664162542,3.0
USA,2.522352863863281,1.301487,2.18283225598558,0.5478252948045385,3.03410553741,1.0
AUS,3.648430850297909,1.3919155,1.92646092873315,0.7565849426036222,3.09268639472,1.0
NLD,5.0,1.153746,2.85824487217691,1.6717003647720348,1.20536968346,2.0
IRN,5.0,1.6043500000000002,2.88466569277165,1.6404927381985197,1.13573149029,4.0
USA,5.0,1.3874875,1.6350580232779,0.934951761398148,0.334498754084,3.0
SAU,5.0,1.0992285,2.24811811520939,1.675214527028702,0.747885677523,4.0
USA,0.0,1.301487,2.05722294786038,0.899947792543333,0.64605301374,0.0
CAN,0.6637424316707645,1.1400945,0.189049531364931,1.762628841886733,0.128404808051,0.0
TUN,5.0,1.5034,1.80036746556119,0.3207031246516845,0.055419339693,3.0
ISR,5.0,1.4068205,3.62394011741416,2.389106803108871,3.31727497712,3.0
KAZ,1.1938369608350534,1.0109085,2.36654785175222,1.3409851428111483,2.58185324716,2.0
CHN,1.6761021032825605,1.691975,3.45458176432286,1.211944463229032,2.5472174023,2.0
AUS,5.0,0.0,0.422423289980546,1.1843130137437412,1.2531150314,2.0
SOM,5.0,0.4065229999999999,1.89522768878077,1.4130625490260151,4.64182469961,4.0
AUS,3.369977970316276,0.0,0.41631586297217,2.677258166787761,1.37727249895,1.0
USA,4.093340276701111,1.1400945,1.73866880524021,1.2529888440436,3.15270901386,2.0
USA,0.0,1.1400945,1.75476253658901,0.7942839370740711,2.30222563275,0.0
USA,5.0,3.2979475000000003,1.93550541212564,1.064866844470264,1.60933262847,4.0
TUR,1.5904184968488848,1.073919,2.71944049489841,1.3156215629843402,3.49415221414,1.0
AUS,5.0,1.096588,1.49003182618628,0.3856132448112558,0.0,3.0
CHN,4.794941880206524,1.0109085,2.34782365632001,2.198150219527152,2.18230765848,4.0
CHN,5.0,2.67158,3.30947258741811,2.865648135633172,2.35162797952,4.0
SYR,4.641223089609932,1.073919,3.90667828343442,1.5690162737678943,3.48996916325,3.0
CHN,5.0,1.17797,2.76420674580032,0.3101127016764964,1.47293669777,4.0
ZAF,5.0,1.738585,2.87245818124791,2.4939619489680336,0.673336310663,4.0
RUS,0.0,0.6512439999999999,1.44930148231805,0.9287690315283756,3.01783452351,1.0
CAN,0.0,0.79255,0.171530226392954,2.093522109840561,0.0,0.0
MEX,0.0,1.430522,3.13837040875568,1.8254254755169552,0.0744075906356,1.0
CAN,0.0,0.252047,1.39317096087706,0.5457137071155322,1.36008046008,0.0
CHN,1.1259790211671843,1.691975,3.32593360342363,0.4425000182598624,3.2512265636,2.0
ARG,0.0,0.0,1.6254516057399,1.2753550399637246,0.140478779683,0.0
AUS,5.0,1.096588,1.41923470790545,0.4131875345660399,3.1212481645,3.0
CAN,0.0,0.79255,0.234933130028916,3.712309856347189,0.0,0.0
ZAF,0.0,1.03082595,2.25641773158131,1.1882077042481975,1.18685505674,1.0
RUS,0.0,0.384333,0.424690591993524,2.412244493570295,3.09784176186,0.0
GEO,1.8608065877307027,1.073919,2.671026855012,1.506770718886243,3.16652162375,2.0
MEX,5.0,1.3874875,1.49168587663146,1.0934058305059644,0.185138953768,3.0
MEX,5.0,1.430522,2.65417130726623,1.3867945495735925,0.709658335368,4.0
CHN,3.0559532371502467,1.53683,3.07756598355253,1.3022982965501952,2.48268339739,3.0
ETH,0.0,0.4065229999999999,2.48722842921984,0.3690560141935645,4.04614228578,2.0
USA,0.0,0.79255,0.403718559880166,1.6821033093706148,2.91708006681,0.0
MEX,5.0,1.2165925,2.62102301756764,2.0611476139640663,0.375425372127,4.0
CHN,3.4378264193306545,1.691975,3.33682849092418,1.1461531870013926,4.0130045912,3.0
MEX,0.0,1.1108185,2.56216923609926,2.587007478841744,2.07608859879,1.0
IRN,5.0,1.058386,2.6419781968641,2.1409076575134365,4.01161762105,4.0
AUS,0.0,0.1317439999999999,0.543645682952404,2.044716752813473,0.0,0.0
DZA,2.2301831885542485,1.5034,2.24922025132516,0.5588780189748687,1.82097535135,2.0
USA,0.0,0.79255,0.620153891075434,1.664450183420373,4.01107616061,0.0
TUN,5.0,1.5034,1.69864820489859,0.7607284377833633,1.2785207098,3.0
ETH,0.0,0.4065229999999999,2.70125173091826,2.2335035810682,4.10627437962,2.0
ERI,0.0,0.4065229999999999,1.93533183647501,1.5920065268093502,4.25691232264,2.0
AUS,0.0,0.0,0.445328023145224,2.684133483769335,0.0,0.0
AUS,0.0,0.0,1.319210683282,2.0524277585155963,0.150566262525,0.0
LBY,1.264703484104574,1.5034,2.15819852495189,0.9186290505670816,2.07230554831,1.0
MNG,5.0,1.02402175,1.90167872029982,4.171793767587541,3.17820600476,4.0
USA,4.966673548017539,0.9574936,1.34298437883495,0.7026054064476018,1.06900976004,3.0
ZAF,0.5773375717859335,1.03082595,2.51584077539518,1.5318662879072915,2.34912191647,2.0
MEX,5.0,2.293205,2.76485850390154,1.5357998151095358,1.72363858987,4.0
MEX,5.0,1.804135,1.7629102411083,4.247144150473229,3.13683113924,4.0
IRN,5.0,1.6043500000000002,2.82714295122602,1.309914173468217,4.01349965303,4.0
MEX,5.0,1.3874875,2.15292773405203,1.7246345319066632,3.37665392895,4.0
IRN,3.727048655976843,1.073919,3.67480098322732,2.153205081311567,1.21530395058,3.0
PER,0.0,0.613958,2.17382532463248,0.5395142081742409,1.23257740093,1.0
IRN,5.0,0.741159,2.5251338706343,1.4564097499921904,3.34440221695,4.0
USA,5.0,0.9574936,1.46875529576896,2.1506625441444576,2.01661210677,3.0
CAN,1.0260114256590822,0.252047,1.48764402330748,0.8923581689130636,0.818534149831,0.0
MEX,0.4487682664645126,1.1108185,2.45222377187022,1.7872138915795517,0.954045303163,1.0
SOM,5.0,0.4065229999999999,2.20619620503991,0.724538855450696,1.01966282015,4.0
USA,5.0,3.2979475000000003,2.45929801798081,1.8263129897845347,0.023565482124,4.0
AUS,2.179746873513536,1.452888,1.19395657736113,1.3200860591511894,3.79656397917,1.0
CAN,3.6608152061939454,0.252047,1.99240758072517,0.8510543325850468,0.0269287721966,1.0
USA,0.0,1.301487,1.84515251463245,1.944168859994207,0.612772894115,0.0
TUR,3.597785133993728,1.073919,2.84777273385474,2.099498727233049,2.43467145712,2.0
CHN,5.0,1.0748445,2.76609975071491,1.0956189358710922,3.18660469377,4.0
CHN,5.0,1.761075,2.80087490734222,1.9051754925872968,0.941744386101,4.0
IRN,5.0,1.6043500000000002,2.41543214842062,1.7083311413609934,2.28094636032,4.0
USA,0.0,1.1116985,2.0481663902112,2.103937347100875,4.01150988759,0.0
AUS,0.0,0.0,1.13936789678154,1.6860797389365283,0.00470105549567,0.0
USA,1.7947607534306684,1.1116985,1.74786920837415,1.6603483002186497,0.538193227574,1.0
USA,2.9408457292672905,1.319643,2.29715223682648,2.06801088291603,0.303743943105,2.0
CHN,5.0,1.1275005,2.81771328137604,1.9470193249811785,0.498175063668,4.0
USA,5.0,1.1400945,1.78558975718151,2.1117421017127005,1.47419227193,3.0
CHL,0.0,0.0,1.25693338971355,0.2838266765072731,3.40042171806,0.0
SOM,0.0,0.4065229999999999,2.08035524974064,1.5423162368829986,4.0382240677,2.0
ETH,0.0,0.4065229999999999,2.30781435264968,2.0681559933079456,4.01122543227,2.0
USA,0.4334020718914463,1.319643,2.23774624688762,0.7632956626311478,1.31617941274,1.0
USA,0.0,2.09057,1.42656882664731,0.596539097111027,0.242011341609,0.0
MEX,5.0,1.319643,2.62792810991101,1.5255742959898182,3.35015370213,4.0
CHN,3.9977319943255134,1.691975,3.47027661846331,2.4979196138537856,3.01201066583,4.0
USA,0.0,1.1400945,1.65367016217172,0.545322561951455,2.83448212624,0.0
USA,0.0,1.301487,2.01737338557824,1.9329612706821664,1.61731801172,0.0
TUR,0.0,1.073919,2.70695637844423,0.8227177520329687,1.32949536869,1.0
USA,0.0,1.301487,2.41801429993014,1.0404219465691524,0.745963844958,0.0
IND,0.0,2.51296,2.17064379317363,1.396486394423738,4.00391510117,2.0
USA,1.6334575726366474,3.2781175,1.6787137711834,1.6004591476924028,1.42344508621,1.0
CAN,0.0,1.1400945,0.196829402081956,1.6625998770316044,1.47236800119,0.0
IRN,0.9986144480703524,1.39275,3.22264841802081,2.1428413315089005,3.66601342719,2.0
ZAF,5.0,1.03082595,3.30257853693402,0.7898727982230622,1.36679960111,4.0
CHN,0.0,0.9824658,2.09421833049472,1.7163822307877852,4.00928682625,1.0
CHN,4.517148324165852,1.8561,2.96620151745388,2.496319663907781,3.12784990131,4.0
USA,2.8999582085792914,1.1400945,1.92962577535448,1.6363029746941746,1.93141660929,1.0
USA,2.8487063545280726,1.301487,1.80500289555133,0.4615600139953789,3.40683974538,1.0
ZAF,5.0,1.03082595,2.53419706520221,0.4303153877118596,0.872742494594,4.0
TUN,5.0,1.5034,1.69864820489859,0.7607284377833633,1.2785207098,3.0
IRN,5.0,1.6043500000000002,2.79846844496268,0.5581721602996634,0.0,4.0
TUR,0.0,1.073919,2.7208626184419,1.29773974184369,1.20507614883,1.0
USA,2.830392351967968,1.301487,1.85815180983789,0.9857643924892184,0.270251042397,1.0
USA,0.0,1.0644485,1.31802473952935,1.0604018774792197,3.48477720592,0.0
ETH,2.334777182222509,0.4065229999999999,2.42169731722002,1.7181258980050256,3.36396125856,3.0
AUS,4.43163195878849,1.147269,1.61758954069785,1.4236906892312278,0.457278239582,2.0
CHE,0.6241433778149299,1.122238,2.67039730310468,0.4628127212188062,0.850862741645,0.0
MAR,1.6962803412932612,1.5034,1.21713230919483,1.062103755955988,2.98769483101,2.0
PAK,1.5090247456251522,1.829075,4.40166086314589,2.9800872968237866,3.4963978933,3.0
BOL,5.0,0.9416316,1.76067573811067,3.294462783777809,2.32963903694,4.0
DZA,3.3158910380419746,1.5034,2.40983672877255,0.444707819111411,2.62938650441,2.0
RUS,0.0,0.384333,0.451521273846258,1.7759282516808017,2.30546433056,1.0
TUR,0.0,1.073919,3.13757950208154,0.8863772187192867,3.73668112911,1.0
FRA,1.3382582323108665,1.122238,2.59225509534556,1.5496786263913278,1.81498608836,1.0
SOM,0.0,0.4065229999999999,1.99876364685741,1.539778228950751,4.31721187129,2.0
CHN,0.0,1.691975,3.46795573057111,1.2172452940951748,1.84951326372,2.0
CHN,5.0,1.1275005,2.80913022360646,0.6250270254456001,0.84931381737,4.0
PER,0.0,0.0,1.89401577193687,1.7535526774311458,1.22607242617,1.0
IRN,5.0,1.6043500000000002,2.77250825010243,1.4578141084171243,0.262297486325,4.0
MEX,2.038197804368157,1.2165925,2.86205670333349,2.275351903830116,2.59933265508,2.0
AUS,3.209939318356703,1.1037075,2.06525582540736,1.8001649642930828,3.03544229808,1.0
TUR,0.0,1.073919,3.13757950208154,0.8863772187192867,3.73668112911,1.0
RUS,1.8904006730059293,1.073919,2.87480083658955,1.5146999095984763,1.41962713464,2.0
MEX,2.246228462478957,1.1108185,2.60512541735386,2.663828920933909,2.84730406907,2.0
MEX,0.0,1.319643,2.06017826300861,1.9618783220188096,3.08492929264,1.0
IND,0.0,2.51296,2.62407101626026,1.7016620642344955,3.1322648033,2.0
USA,5.0,1.0644485,1.92834217464799,1.196769708454903,3.5077109708,3.0
AUS,1.5501768889219631,1.221775,2.04386918868479,2.564511407614703,1.90596748991,1.0
ETH,0.0,0.4065229999999999,2.78530248110679,0.8000139124160444,2.5654934659,2.0
AUS,5.0,1.1037075,1.98688363101058,0.4997253920383667,2.5639653501,3.0
AFG,5.0,2.375335,3.13783136239155,2.344263383540908,1.91619587329,4.0
AUS,5.0,1.096588,1.61965881728948,0.3363548993685691,0.0,3.0
USA,0.0,1.301487,1.99670274965198,0.990981769569671,3.87361453774,0.0
IND,5.0,1.829075,4.43033714104946,3.648534981069409,4.00072042501,4.0
EGY,5.0,2.203955,3.42038599479217,2.251429547601282,4.00036888151,4.0
ERI,0.0,0.4065229999999999,2.48722842921984,0.3690560141935645,4.04614228578,2.0
IRN,5.0,1.6043500000000002,2.62966347054193,1.229252069043812,2.00910526543,4.0
TUR,1.371755271478743,1.073919,2.82584068935892,1.9417947577458607,1.47276247291,1.0
USA,0.0,1.301487,1.91350913495148,0.5974865524330903,2.8940823986,0.0
USA,0.0,1.319643,2.27445449143587,1.6950100584196444,0.211468938608,0.0
IRN,5.0,1.6043500000000002,2.41847974029232,1.3022508509623458,0.272219465496,4.0
IRN,5.0,2.02826,2.88466569277165,1.6404927381985197,1.13573149029,4.0
USA,0.0,0.79255,0.639157211372083,1.5842867883948366,4.01282891476,0.0
BGD,0.3750773484780123,2.51296,3.83142228313683,2.36648149671742,4.05459248706,3.0
MEX,3.223286722825289,1.319643,2.19692432244387,1.925221793541195,2.75238681061,3.0
TUR,4.861058558825882,1.073919,2.91039712186918,1.9762101343938163,1.84982161968,3.0
USA,0.0,0.79255,0.646284563842054,0.8308778071531898,0.773516248824,0.0
AUS,3.3144112120457603,1.314492,1.92656067159801,1.038047400911107,2.98980262249,1.0
TUN,5.0,1.5034,1.75589131315613,0.3905298774388547,1.59163786822,4.0
DZA,1.98274719892945,1.5034,2.75969115455705,0.7364618134667749,0.269751131184,2.0
ESP,3.5449972239818304,1.3828825,2.94777182574928,1.364687672141834,1.36891055992,2.0
TUR,3.188322807047256,1.073919,2.85908056060319,1.084055828495046,1.59129966212,2.0
IND,5.0,2.51296,3.96435707855214,3.762006878759274,3.05588899913,4.0
YEM,5.0,1.02836635,3.4596939654787,1.810016709621734,2.02060011697,4.0
MEX,4.28738397619667,1.61734,2.53801147383269,1.1665509076203853,1.2067866225,3.0
MEX,0.0,1.2165925,2.62658109810181,2.232153014750492,3.22682146805,1.0
USA,5.0,1.1400945,1.72302997456458,0.8645715713546512,0.123270894207,3.0
FRA,0.0,1.122238,2.63100682574808,0.9803443349598496,1.02490572884,0.0
ZAF,3.799559796995004,1.096741,3.08144940561292,2.1295012488486496,3.20951306916,4.0
BOL,0.0,0.9416316,1.77574953847059,2.1369063158858603,2.8734689972,2.0
IRN,5.0,1.39275,2.80883404163077,0.2883616728026549,0.0,4.0
DNK,1.4229858447584496,1.153746,3.17549005231098,1.2338904300073954,1.76299951039,1.0
IRN,5.0,2.02826,2.75226583751417,1.0688507152394593,0.057506401535,4.0
USA,0.0,1.1400945,1.9575422420452,1.1357343836212066,0.0354272261016,0.0
USA,0.0,3.2979475000000003,2.26760773169662,0.6610927492222927,0.624285069502,1.0
MEX,2.83733583618912,1.1108185,2.02337027906307,2.2454285955185584,0.758413878689,2.0
USA,5.0,2.18846,1.8634845922997,1.5271451844117403,0.288358967509,3.0
CHN,0.0,0.796098,2.03665184309442,2.4929072291372223,2.19968315817,1.0
MEX,0.0,1.1108185,2.47585554065408,2.4759780577890176,3.17632572793,1.0
IRQ,3.8281717621266975,1.89648,3.34879668221198,2.08819790971068,0.898610872085,3.0
BOL,0.0,0.613958,1.71313997724822,2.424594302265027,4.21227142072,2.0
IRN,0.0,1.2499975,2.53281109131331,3.24553383652911,1.06094982278,1.0
USA,5.0,0.9574936,1.30871699071452,1.4153717083893906,4.00115290309,3.0
CAN,0.0,0.79255,0.295209360139392,2.570510033859399,0.0,0.0
SOM,0.0,0.4065229999999999,2.19269662489443,1.4555794026100346,4.19792647039,2.0
TUR,1.0092528469354576,1.073919,2.72794037331907,1.8279088106122303,0.651929915532,1.0
AUS,5.0,0.3902679999999999,0.437079927725844,3.0502933294227548,0.663514225133,2.0
IND,1.8054003956502784,2.51296,3.2000854604237,2.2065743693518605,4.02604943365,3.0
CHN,5.0,1.04732415,2.73590671013909,1.83771499273352,3.78767533786,4.0
ETH,0.0,0.4065229999999999,2.97428255479088,1.949974843776654,2.10407815179,2.0
IRN,5.0,1.39275,3.23940058178906,2.064172155326931,0.513044037455,4.0
LBY,5.0,1.050004,1.98344115153583,0.4845742455677979,0.0,3.0
IND,1.9694020103811187,2.51296,2.7751608505848,3.060522234972015,3.97515353577,4.0
AUS,0.0,0.0,0.400566247248076,1.970459960473679,0.0,0.0
USA,1.6571583695131635,3.2781175,1.72416725989533,1.951986767441909,2.8987163223,1.0
YEM,5.0,0.894347,3.44065145689398,1.198964826138464,1.55942554787,4.0
AUS,3.209939318356703,1.1037075,2.06525582540736,1.8001649642930828,3.03544229808,1.0
IRN,0.0,1.39275,3.28939232458818,2.514937024842516,0.0,1.0
TUR,0.984279431971246,1.073919,3.31292810679088,1.334056519205596,1.6144014539,1.0
USA,1.352890174125721,1.301487,2.21175962448634,0.4552303594932821,2.41218638666,1.0
CAN,0.0,0.79255,0.175353605341875,1.90135328399504,0.0,0.0
USA,5.0,0.9574936,1.27078917082596,1.9092331740149584,0.0,3.0
BGD,0.3750773484780123,2.51296,3.78394227507048,2.36648149671742,4.20065393887,3.0
IRN,5.0,1.39275,2.39357155884567,2.0802505399293887,1.63066080996,4.0
RUS,0.0,1.073919,3.24507410505311,1.0430715377118185,1.12897054148,1.0
MEX,4.728745124069473,1.2165925,2.77423779662452,2.205610652384757,2.11450094118,3.0
TUR,1.984754046694904,1.073919,3.04014623241181,2.2330506067490625,3.91032215563,2.0
IRN,3.549387872610173,2.02826,2.77931718035232,2.308118375396744,1.40887591112,3.0
TUR,0.0,1.073919,2.7208626184419,1.29773974184369,1.20507614883,1.0
USA,5.0,2.18846,1.54021676248489,1.1376013231877011,0.332137834901,3.0
ARG,0.0,0.0,1.48613944205401,0.3562149654474861,2.26150090465,0.0
SOM,5.0,0.4065229999999999,2.02781198149165,2.3336979052563502,3.96431358096,4.0
RUS,0.0,0.6512439999999999,1.64455014649445,0.9092804479372372,3.66987699371,1.0
COL,0.0,0.0,2.04670683529453,0.5859176620277275,2.28869226276,1.0
USA,2.447412916668656,1.806605,1.51181171468197,0.4628814100077395,1.31045241189,1.0
SOM,1.6625511016033714,0.4065229999999999,2.74575898546861,2.2074711692924884,2.09089689135,3.0
AUS,0.4480419279097958,1.314492,1.9216186068848,1.5231332111626494,1.07841620001,0.0
AUS,5.0,0.0,1.21738601272761,1.7672204315455526,0.296745823184,2.0
TUR,0.0,1.073919,2.49845174929845,1.2823027651574614,1.56348152614,1.0
USA,5.0,1.0644485,1.33430838399831,0.9505832430064374,0.0,3.0
USA,1.0486314655570912,3.2979475000000003,2.37955254017397,0.7716027938619257,0.247513809151,1.0
AUS,0.0,1.314492,1.96792347467522,2.057855011347923,2.08082797918,0.0
USA,3.771152494689285,2.34031,1.85187872692313,1.8582148109614047,0.306867447141,2.0
USA,1.5193977692139662,1.301487,2.13680300198219,0.8567548250193,0.945713088858,1.0
CAN,0.0,0.79255,0.597376938826087,1.5537621991505848,2.45753841306,0.0
CHN,4.22833076949107,1.8561,3.40936545729831,2.403912130917429,2.17487621589,4.0
ZAF,5.0,1.03082595,3.19044015957416,0.7850501317064886,2.13293733162,4.0
USA,2.18250831471799,1.0644485,1.76794093557678,0.9018698122668724,0.940799186419,1.0
SOM,5.0,0.4065229999999999,1.9664141586333,2.206752379438175,4.00374741592,4.0
TKM,2.4638061518801813,1.39275,2.69143542139079,2.9453962577596915,0.016814482797,2.0
NGA,0.0,0.0,3.38592658887588,1.3384880065556355,4.00885479636,2.0
IND,5.0,2.51296,3.85814744068389,3.287238786004812,2.87303575187,4.0
USA,4.013218083026459,3.1492750000000003,2.6093443757665,1.5694517152881808,0.895089150134,2.0
IRN,4.949911253010559,0.111487,2.50547576173761,1.824667881704515,2.34894277854,3.0
ZAF,0.5121950997517855,1.096741,2.33734969634115,2.072251028312857,4.03696195951,2.0
CHN,5.0,1.057555,2.89208112654458,1.6757818797787358,1.69404659736,4.0
AZE,1.6144237677843123,2.50003,3.40790736679024,1.039651333691398,4.10534604246,3.0
USA,0.0,0.79255,0.611769163967889,2.7091897826193367,3.56821547379,0.0
CAN,5.0,0.252047,2.06321687681235,1.2218659811920225,1.49707241558,3.0
ARM,1.8608065877307027,1.073919,2.671026855012,1.506770718886243,3.16652162375,2.0
USA,5.0,1.319643,2.25530205306204,0.6423813882996464,4.02211990885,4.0
TUR,0.0315350274368989,1.073919,2.03218115596334,2.011555606066187,0.605460054366,1.0
FRA,3.298762993363642,1.122238,2.36448225203342,1.5024234929488671,1.22090510423,1.0
USA,5.0,0.9574936,1.40974737722646,1.4864413850868845,0.0248746561566,3.0
USA,4.663658508355201,1.1116985,1.88670227170494,0.9296423349100966,3.20144649302,2.0
RUS,0.0,0.6512439999999999,1.80144823347846,0.965652581369158,1.16441635692,1.0
AUS,2.346058480997661,1.3919155,1.91655072303367,1.25450571450795,2.31120115848,1.0
ISL,0.0,1.1883985,0.578116264786305,0.6571279028341479,0.0,0.0
USA,0.0,1.301487,1.99481864678582,1.010345931661938,0.255547518596,0.0
ARG,0.0,0.0,1.22407313623747,0.6249296148337267,4.00050420139,0.0
MEX,2.852312495007883,1.2165925,3.06088868660836,2.06894872302162,1.89428643284,2.0
IND,0.0,2.51296,3.07847973457194,1.7995210515409918,3.70544678498,3.0
USA,5.0,1.148945,1.92451904866381,1.7735426832180898,1.01366609926,3.0
ARG,0.0,0.0,1.56713439480005,0.8870504495896492,3.03764753627,0.0
MEX,5.0,2.293205,2.65417130726623,1.3867945495735925,0.709658335368,4.0
USA,0.0,1.301487,2.16258471592879,0.944210528284272,0.882720932267,0.0
ARG,5.0,0.0,1.45669739921273,0.4732889486406532,2.67343064787,3.0
USA,1.7947607534306684,1.59525,1.74786920837415,1.6603483002186497,0.538193227574,1.0
SOM,0.0,0.4065229999999999,2.34811699819895,2.124688294398024,4.52345317028,2.0
IND,5.0,5.0,4.39059757094216,1.7848569378594852,2.21753225336,4.0
MEX,3.403153416575112,1.2165925,3.18912217329005,1.7950214443471788,1.43120528226,3.0
IRN,5.0,1.6043500000000002,2.73379880345027,0.338509127337856,0.571695181099,4.0
ARG,0.0,0.0,1.47087313279644,2.019584903635565,4.00992351686,0.0
USA,5.0,2.737975,1.39649426786836,1.3188209349203186,0.653236631042,3.0
AUS,0.0,0.0,1.319210683282,2.0524277585155963,0.150566262525,0.0
CHN,0.0,0.6551629999999999,2.12912930881775,1.8862046678949609,1.41713152573,1.0
